ra,dec,sy_name,hostname,sy_snum,sy_pnum,sy_mnum,st_mass,sy_plx
293.7968548,45.1607261,"Kepler-1993","Kepler-1993",1,1,0,1.37,0.9404160
295.8092756,40.0084866,"Kepler-328","Kepler-328",1,2,0,1.15,0.4247330
91.1253346,44.2597855,"HD 40979","HD 40979",3,1,0,,29.3067000
280.2495197,43.9150665,"Kepler-1445","Kepler-1445",1,1,0,,1.9463500
209.3886452,43.4933100,"HAT-P-12","HAT-P-12",1,1,0,0.73,6.9763200
299.4268472,40.1433462,"TOI-1899","TOI-1899",1,1,0,0.60,7.7568900
292.3264835,38.6575441,"Kepler-371","Kepler-371",1,2,0,,1.2011400
294.2772343,46.6752351,"Kepler-1766","Kepler-1766",1,1,0,1.04,1.9663900
286.2498525,48.0609256,"Kepler-618","Kepler-618",1,1,0,,0.7896440
293.8213286,39.3913385,"Kepler-1469","Kepler-1469",1,1,0,,0.8355240
318.7405221,-20.7897284,"HD 202206","HD 202206",2,1,0,,21.7264000
297.1150949,41.9091092,"Kepler-11","Kepler-11",1,6,0,0.92,1.5184100
291.3546278,45.7478551,"Kepler-612","Kepler-612",1,1,0,0.88,0.6631780
296.0642702,45.9767647,"Kepler-255","Kepler-255",1,3,0,1.01,0.9220880
282.3635315,46.6752384,"Kepler-868","Kepler-868",1,1,0,1.00,0.5988540
88.5172191,-60.0237289,"HD 40307","HD 40307",1,5,0,0.77,77.2727000
290.5867992,51.6957731,"Kepler-897","Kepler-897",1,1,0,0.94,0.6293080
284.6888328,46.1721391,"Kepler-735","Kepler-735",1,1,0,0.91,1.4104200
288.8488552,51.2090375,"Kepler-858","Kepler-858",1,1,0,0.90,3.3209600
284.1832668,45.0740897,"Kepler-1045","Kepler-1045",1,1,0,0.86,1.0325900
290.5104788,41.2447430,"Kepler-265","Kepler-265",1,4,0,0.88,0.7528950
285.6792980,50.2414842,"Kepler-10","Kepler-10",1,3,0,0.91,5.3618500
287.9060885,46.9377479,"Kepler-222","Kepler-222",1,3,0,0.94,1.2893100
286.8872555,42.4712271,"Kepler-828","Kepler-828",1,1,0,0.79,1.7094500
289.5483989,40.1641457,"Kepler-1962","Kepler-1962",1,1,0,0.93,1.1252300
294.3667312,42.2526408,"Kepler-947","Kepler-947",1,1,0,1.02,0.5501840
289.1122204,51.7373589,"Kepler-682","Kepler-682",1,1,0,0.96,0.4756470
295.2886934,48.5997243,"Kepler-300","Kepler-300",1,2,0,0.97,0.8816530
297.3750954,46.6622201,"Kepler-1233","Kepler-1233",1,1,0,,0.8204190
285.2324786,48.8066963,"Kepler-1261","Kepler-1261",1,1,0,0.82,1.3150600
296.9964872,49.2563228,"Kepler-1363","Kepler-1363",1,1,0,0.76,1.8174000
284.2871470,42.3555784,"Kepler-1303","Kepler-1303",1,1,0,1.01,1.0854600
293.0579794,45.2487472,"Kepler-1071","Kepler-1071",1,1,0,0.53,0.9324420
297.7115530,46.7679816,"Kepler-1436","Kepler-1436",1,1,0,0.97,0.3664480
286.6383905,39.4879038,"Kepler-25","Kepler-25",2,3,0,1.22,4.0822400
298.4932730,47.0130566,"Kepler-1677","Kepler-1677",1,1,0,1.13,1.3311400
298.2520208,40.4960842,"Kepler-84","Kepler-84",1,5,0,1.00,
318.4010002,14.6893834,"BD+14 4559","BD+14 4559",1,1,0,0.82,20.2337000
295.4865821,51.0135237,"Kepler-450","Kepler-450",1,3,0,1.33,2.1644900
286.6627811,47.4136938,"Kepler-332","Kepler-332",1,3,0,0.80,2.8765000
283.7640396,42.2220992,"Kepler-1547","Kepler-1547",1,1,0,1.05,1.4532900
281.5941261,42.5963949,"Kepler-1097","Kepler-1097",1,1,0,0.73,1.3607700
283.2070156,48.5805222,"Kepler-299","Kepler-299",1,4,0,0.95,0.9217550
288.7710137,40.6641771,"Kepler-903","Kepler-903",1,2,0,0.94,0.7016220
286.3869335,47.0165188,"Kepler-1583","Kepler-1583",1,1,0,1.00,2.4468500
287.2426410,42.3014185,"Kepler-244","Kepler-244",1,3,0,0.91,0.9366650
207.5808445,-39.9008996,"HIP 67537","HIP 67537",1,1,0,2.41,8.5888100
295.6247375,42.5458739,"Kepler-1236","Kepler-1236",1,1,0,,0.9732290
295.1099549,43.9151012,"Kepler-499","Kepler-499",1,1,0,0.86,1.7676500
293.2609013,44.8688656,"Kepler-69","Kepler-69",1,2,0,,1.3398900
292.6585253,38.3455558,"Kepler-167","Kepler-167",2,4,0,0.77,2.8959300
286.0261113,44.7828571,"Kepler-384","Kepler-384",1,2,0,0.99,1.0876200
294.9115874,46.4914718,"Kepler-1169","Kepler-1169",1,1,0,1.27,1.8839700
283.4781717,43.3837235,"Kepler-876","Kepler-876",1,1,0,,1.1900000
292.7130925,38.3581685,"Kepler-769","Kepler-769",1,2,0,1.19,0.8268500
297.0420150,39.9121864,"Kepler-1983","Kepler-1983",1,1,0,0.81,2.3273900
286.4714473,49.6490933,"Kepler-324","Kepler-324",1,4,0,0.90,1.9648700
287.2852554,51.2499499,"Kepler-867","Kepler-867",1,1,0,0.81,0.8108760
288.6462564,50.7889645,"Kepler-1047","Kepler-1047",1,2,0,1.07,1.1941900
296.2221990,39.2689420,"Kepler-1326","Kepler-1326",1,1,0,1.31,1.4042900
281.5614578,42.4504087,"Kepler-1088","Kepler-1088",1,1,0,1.08,3.5346100
289.8615609,43.4727412,"Kepler-341","Kepler-341",1,4,0,1.00,0.9263930
289.4245955,50.9941198,"Kepler-869","Kepler-869",1,1,0,,1.0358000
286.2471739,50.2423694,"Kepler-514","Kepler-514",2,1,0,,2.1675400
12.3085089,-24.1369079,"HD 4732","HD 4732",2,2,0,,18.2248000
295.1753619,45.9308594,"Kepler-1618","Kepler-1618",1,1,0,1.41,0.7849160
290.6822097,37.3551593,"Kepler-746","Kepler-746",1,1,0,0.91,
291.0499340,39.1416740,"Kepler-1107","Kepler-1107",1,1,0,,2.3034700
295.4025625,50.4785992,"Kepler-870","Kepler-870",1,1,0,1.06,0.7656530
288.7930651,48.0401760,"Kepler-117","Kepler-117",1,2,0,1.15,0.6581310
292.2910129,37.5807686,"Kepler-1732","Kepler-1732",1,1,0,1.04,0.7475250
285.3306799,42.0405016,"Kepler-1444","Kepler-1444",1,1,0,0.99,3.0994000
299.5259832,46.8992561,"Kepler-1056","Kepler-1056",1,1,0,,0.9893420
16.9536005,-8.2336165,"HD 6718","HD 6718",1,1,0,,19.4476000
297.6513317,40.3524154,"Kepler-1800","Kepler-1800",1,1,0,0.90,2.8246200
292.5804200,46.0973588,"Kepler-256","Kepler-256",1,4,0,1.07,0.9457500
293.8901979,42.5279413,"Kepler-208","Kepler-208",1,4,0,1.12,1.2610200
203.1066418,-47.2719049,"HD 117618","HD 117618",1,1,0,1.07,26.4417000
292.4782785,42.1422821,"Kepler-798","Kepler-798",1,1,0,,0.9999300
291.5569554,39.2272923,"Kepler-416","Kepler-416",1,3,0,,1.4189200
283.0228527,47.2611431,"Kepler-549","Kepler-549",1,3,0,0.86,1.5456700
294.1533505,46.1663976,"Kepler-67","Kepler-67",1,1,0,0.84,0.8579680
282.9790593,40.7844188,"Kepler-338","Kepler-338",1,4,0,1.14,1.7803400
89.9565956,-48.2394114,"HD 41004","HD 41004 B",2,2,0,0.84,24.0437000
296.4834007,42.6633806,"Kepler-246","Kepler-246",1,2,0,0.79,1.5687700
293.2135155,46.1751457,"Kepler-320","Kepler-320",1,2,0,,1.1810000
300.3323404,44.9861065,"Kepler-1518","Kepler-1518",1,2,0,1.06,1.0780800
282.1355875,43.0391951,"Kepler-137","Kepler-137",1,2,0,0.87,3.2717600
289.0860607,41.5630224,"Kepler-92","Kepler-92",1,3,0,1.07,2.0634700
285.2836483,38.9472625,"Kepler-30","Kepler-30",1,3,0,0.99,1.0657300
55.4590314,-62.7672667,"HD 23472","HD 23472",1,5,0,0.78,25.5897000
299.1275257,47.5938319,"Kepler-272","Kepler-272",1,3,0,0.78,1.0954700
288.9612535,42.2650472,"Kepler-60","Kepler-60",1,3,0,0.97,0.9468210
140.6569501,50.6037764,"HD 80606","HD 80606",2,1,0,0.97,15.0153000
283.3163671,41.8370942,"Kepler-704","Kepler-704",1,1,0,0.97,0.7853950
240.4810052,-21.9804920,"HIP 78530","HIP 78530",1,1,0,2.19,7.2847700
295.8286790,43.4254371,"Kepler-972","Kepler-972",1,1,0,1.06,0.8066440
295.5761011,42.0233639,"Kepler-1696","Kepler-1696",1,1,0,,0.6364000
289.8696232,46.7296855,"Kepler-976","Kepler-976",1,1,0,,0.9596260
237.4054997,-49.9639199,"HD 330075","HD 330075",1,1,0,0.83,22.0467000
296.1834239,47.3587776,"Kepler-525","Kepler-525",1,1,0,0.96,0.9784910
286.8653826,41.9889571,"Kepler-152","Kepler-152",1,2,0,0.85,2.2382800
289.4110582,46.1308443,"Kepler-987","Kepler-987",1,1,0,1.05,1.0652800
306.7411340,33.7443882,"HD 332231","HD 332231",1,1,0,,12.3678000
287.1010275,46.8964033,"Kepler-178","Kepler-178",1,3,0,0.86,1.3679200
291.1495269,40.4204569,"Kepler-694","Kepler-694",1,1,0,0.94,0.9493660
288.4211892,43.1797730,"Kepler-1511","Kepler-1511",1,1,0,1.17,0.6488250
291.5569554,39.2272923,"Kepler-416","Kepler-416",1,3,0,0.95,1.4189200
293.8164588,42.2125159,"Kepler-708","Kepler-708",1,1,0,1.03,0.6895240
290.3579781,40.5676965,"Kepler-425","Kepler-425",1,1,0,0.88,1.5180300
297.3931183,47.1645814,"Kepler-764","Kepler-764",1,1,0,,0.9261320
285.3490542,45.5561768,"Kepler-1635","Kepler-1635",1,1,0,0.85,0.9069220
188.0271840,74.4893379,"HD 109246","HD 109246",1,1,0,1.05,14.7128000
289.4858423,50.9441967,"Kepler-1213","Kepler-1213",1,1,0,,1.2090500
72.5745099,-24.3689282,"HD 30856","HD 30856",2,1,0,,7.5932300
296.3586251,39.1152033,"Kepler-58","Kepler-58",1,4,0,1.02,1.0037000
293.0613138,43.5813577,"Kepler-248","Kepler-248",1,2,0,0.94,1.3251100
295.5384415,51.2030002,"Kepler-1434","Kepler-1434",1,1,0,1.47,1.2609700
290.5867992,51.6957731,"Kepler-897","Kepler-897",1,1,0,0.94,0.6293080
260.1423366,-19.3343650,"HD 156846","HD 156846",2,1,0,,20.9210000
286.4023452,38.7385674,"Kepler-1775","Kepler-1775",1,1,0,1.07,1.4931700
296.4031319,51.2712773,"Kepler-873","Kepler-873",1,1,0,1.18,0.8174090
287.7069031,40.6852161,"Kepler-1841","Kepler-1841",1,1,0,,1.5543000
296.4673039,42.5987984,"Kepler-136","Kepler-136",2,2,0,,2.3477600
295.6514492,49.2612954,"Kepler-1131","Kepler-1131",1,1,0,1.03,0.9417260
332.4089720,71.3139560,"HIP 109384","HIP 109384",1,1,0,0.90,16.9323000
286.6464265,49.9377735,"Kepler-1488","Kepler-1488",1,2,0,0.99,1.0751200
295.8254663,42.9433716,"Kepler-1987","Kepler-1987",1,4,0,0.78,1.6505800
290.6731326,38.6910045,"Kepler-198","Kepler-198",1,3,0,0.93,1.9899800
287.4029864,46.5740084,"Kepler-1528","Kepler-1528",1,1,0,1.07,1.1944600
290.8490899,48.4159782,"Kepler-619","Kepler-619",1,3,0,1.04,1.0816200
291.1833211,45.3230937,"Kepler-191","Kepler-191",1,3,0,0.88,1.6535900
297.8423073,46.5743595,"Kepler-32","Kepler-32",1,5,0,0.52,3.0594800
282.9997682,40.5574322,"Kepler-1240","Kepler-1240",1,1,0,0.97,1.1311400
286.4023452,38.7385674,"Kepler-1775","Kepler-1775",1,1,0,1.07,1.4931700
286.2847077,44.7815817,"Kepler-360","Kepler-360",1,2,0,1.02,1.1128200
294.3169307,43.6292436,"Kepler-302","Kepler-302",1,2,0,1.03,0.6850990
283.0228527,47.2611431,"Kepler-549","Kepler-549",1,3,0,0.84,1.5456700
286.1621273,39.6780204,"Kepler-121","Kepler-121",1,2,0,0.86,1.9301600
292.8722515,46.0987290,"Kepler-1323","Kepler-1323",1,1,0,1.12,2.1199600
298.2520208,40.4960842,"Kepler-84","Kepler-84",1,5,0,1.00,
294.5536825,45.0813011,"Kepler-1450","Kepler-1450",1,1,0,0.61,1.9486200
286.5760160,41.7415762,"Kepler-1554","Kepler-1554",1,1,0,0.83,1.0281100
281.8353366,44.1558825,"Kepler-1285","Kepler-1285",1,1,0,1.25,2.3393800
289.0775348,46.0051696,"Kepler-33","Kepler-33",1,5,0,1.10,0.7981850
215.2305370,-17.5056727,"HD 125612","HD 125612 B",2,3,0,0.20,17.5177000
288.6689428,39.8239935,"Kepler-1042","Kepler-1042",1,1,0,0.56,
289.9214256,46.7445267,"Kepler-403","Kepler-403",1,3,0,1.15,1.1615400
294.7739245,43.0561976,"Kepler-54","Kepler-54",1,3,0,0.49,3.6522800
295.9049795,45.4054296,"Kepler-1610","Kepler-1610",1,2,0,0.82,1.1292000
292.6149958,42.7643438,"Kepler-1869","Kepler-1869",1,2,0,1.24,8.8187500
294.8400788,39.0859757,"Kepler-1792","Kepler-1792",1,1,0,0.88,1.6355400
295.9091695,51.3478777,"Kepler-1856","Kepler-1856",1,1,0,0.65,1.1502000
297.2121215,43.6437890,"Kepler-1642","Kepler-1642",1,2,0,0.94,2.3874500
297.9707271,47.7316041,"Kepler-141","Kepler-141",1,2,0,0.94,3.2913500
294.4639165,49.7650473,"Kepler-480","Kepler-480",1,1,0,1.19,1.1511700
282.4391402,43.7344291,"Kepler-896","Kepler-896",1,2,0,0.88,0.3975450
241.3229012,70.1900397,"TOI-1298","TOI-1298",1,1,0,1.22,3.1056000
292.2046748,37.2212065,"Kepler-1569","Kepler-1569",1,1,0,1.04,1.0291300
286.3300783,39.6831276,"Kepler-1961","Kepler-1961",1,1,0,0.86,0.9311910
295.4812018,40.7319316,"Kepler-1125","Kepler-1125",1,1,0,0.95,0.4743510
287.2411783,39.3326977,"Kepler-1185","Kepler-1185",1,1,0,1.06,2.1487100
290.0827494,50.8634361,"Kepler-401","Kepler-401",1,3,0,1.05,1.0069100
299.0512562,47.9492677,"Kepler-917","Kepler-917",1,1,0,0.82,0.2514950
287.0544674,45.1803351,"Kepler-834","Kepler-834",1,1,0,0.70,1.5497800
289.6649171,50.0200612,"Kepler-1471","Kepler-1471",1,2,0,0.93,0.9933780
297.5037180,41.0570326,"Kepler-582","Kepler-582",1,1,0,,1.6024400
285.2866912,41.8609357,"Kepler-205","Kepler-205",1,2,0,0.67,6.2320200
291.2429746,44.0086337,"Kepler-357","Kepler-357",1,3,0,0.78,1.4240800
297.0702037,40.8687340,"Kepler-159","Kepler-159",1,2,0,0.63,2.6469700
294.6481708,46.3923173,"Kepler-1068","Kepler-1068",1,1,0,1.12,0.6507550
282.2001207,44.4222795,"Kepler-270","Kepler-270",1,2,0,1.16,1.0251500
288.6887221,41.1511076,"Kepler-65","Kepler-65",1,4,0,1.27,3.2638400
293.0705754,48.3876790,"Kepler-1916","Kepler-1916",1,1,0,1.20,0.4569320
124.6067582,-19.6627918,"TOI-519","TOI-519",1,1,0,0.37,8.6257800
348.9745031,-9.0878076,"91 Aqr","91 Aqr",3,1,0,,22.6884000
289.0860607,41.5630224,"Kepler-92","Kepler-92",1,3,0,,2.0634700
293.5275797,41.1113940,"Kepler-1333","Kepler-1333",1,1,0,0.87,1.0450100
28.7347403,-67.6469871,"HD 11977","HD 11977",1,1,0,,14.6943000
292.5034196,43.0832188,"Kepler-210","Kepler-210",1,2,0,0.72,4.2675500
297.7363605,49.6371010,"Kepler-536","Kepler-536",1,1,0,,2.1377200
290.9444679,40.4800528,"Kepler-400","Kepler-400",1,2,0,1.07,
292.8733696,42.9661583,"Kepler-82","Kepler-82",1,5,0,0.97,1.0776200
290.0980478,50.3215731,"Kepler-677","Kepler-677",1,1,0,0.93,0.4822100
289.8301128,50.5862025,"Kepler-182","Kepler-182",1,2,0,1.20,0.6166010
293.6230451,47.9619127,"Kepler-1594","Kepler-1594",1,1,0,1.06,0.9952270
291.4055614,40.1254254,"Kepler-906","Kepler-906",1,1,0,,1.2909300
295.5864604,49.6668523,"Kepler-1894","Kepler-1894",1,2,0,,1.0410800
289.0775348,46.0051696,"Kepler-33","Kepler-33",1,5,0,1.10,0.7981850
129.6883026,-13.2565267,"HD 73583","HD 73583",1,2,0,0.75,31.6501000
288.3701976,43.3546109,"Kepler-402","Kepler-402",1,4,0,1.14,1.5704100
164.8563364,-56.6235564,"HD 95338","HD 95338",1,1,0,0.87,27.0025000
295.2167334,38.7744269,"Kepler-793","Kepler-793",1,1,0,0.88,0.9884110
294.3416065,46.4987624,"Kepler-1413","Kepler-1413",1,1,0,,0.8300470
299.0506412,17.5699627,"Wendelstein-1","Wendelstein-1",1,1,0,,3.2470200
289.8589165,48.6938077,"Kepler-386","Kepler-386",1,2,0,,1.1052900
215.2227183,-17.4818147,"HD 125612","HD 125612",2,3,0,,17.3261000
51.5474155,-30.6168403,"HD 21411","HD 21411",1,1,0,,34.2966000
292.2477819,47.8784257,"Kepler-1151","Kepler-1151",1,1,0,,1.4368100
285.1670927,41.9669383,"Kepler-1661","Kepler-1661",2,1,0,0.73,2.4066000
286.5942529,37.8912836,"Kepler-1124","Kepler-1124",1,1,0,0.48,3.4213300
293.3517010,48.4445922,"Kepler-339","Kepler-339",1,3,0,0.88,1.5932000
297.6509281,47.3962246,"Kepler-526","Kepler-526",1,1,0,1.17,1.4725000
292.3264835,38.6575441,"Kepler-371","Kepler-371",1,2,0,1.00,1.2011400
283.8330588,41.9786358,"Kepler-600","Kepler-600",1,1,0,,1.5849300
290.1196007,46.2737393,"Kepler-562","Kepler-562",1,1,0,0.93,0.9787270
281.1123072,43.2277663,"Kepler-431","Kepler-431",1,3,0,1.10,2.0265800
286.5436691,45.3048716,"Kepler-1616","Kepler-1616",1,1,0,,0.8500170
284.7780883,44.9167513,"Kepler-1498","Kepler-1498",1,1,0,0.83,
297.4825612,40.6807412,"Kepler-899","Kepler-899",1,1,0,,0.7744280
296.5245187,39.2498503,"Kepler-472","Kepler-472",1,1,0,0.84,3.2327900
296.2351072,39.3702865,"Kepler-818","Kepler-818",1,1,0,,1.0537700
285.1683291,44.0264898,"Kepler-55","Kepler-55",1,5,0,0.65,1.6993200
293.3517010,48.4445922,"Kepler-339","Kepler-339",1,3,0,,1.5932000
286.6088625,41.8892986,"Kepler-1701","Kepler-1701",1,1,0,,1.6832100
286.4527949,42.6577891,"Kepler-351","Kepler-351",1,3,0,0.91,0.8945760
294.0830662,50.5027572,"Kepler-1455","Kepler-1455",1,1,0,0.55,2.7682200
289.1826808,47.8733301,"Kepler-1568","Kepler-1568",1,1,0,1.02,1.0625600
293.1713241,45.0655934,"Kepler-610","Kepler-610",1,2,0,1.01,1.1538300
166.9742616,-30.1751383,"HD 96700","HD 96700",1,3,0,1.06,39.3239000
290.7443078,43.2607530,"Kepler-1245","Kepler-1245",1,2,0,0.80,1.2123700
292.6274943,37.8601653,"Kepler-1514","Kepler-1514",1,2,0,1.09,2.4885000
43.9140248,26.8723829,"HIP 13642 A","HD 18143",1,2,0,0.85,44.3676000
283.2555070,48.3552474,"Kepler-101","Kepler-101",1,2,0,1.07,1.0488400
300.3440482,45.6231826,"Kepler-1360","Kepler-1360",1,1,0,1.24,0.6309320
293.1600977,48.8812074,"Kepler-166","Kepler-166",1,3,0,0.83,1.6282500
287.5011404,47.4691157,"Kepler-1075","Kepler-1075",1,1,0,0.56,3.4057600
294.0230229,45.8530535,"Kepler-31","Kepler-31",1,3,0,1.19,0.5722190
285.6285208,44.3107855,"Kepler-779","Kepler-779",2,1,0,,3.5031300
296.0818498,39.1616140,"Kepler-817","Kepler-817",1,1,0,1.00,0.6465940
292.4210998,37.6827919,"Kepler-356","Kepler-356",1,2,0,1.07,1.3847800
285.4850450,48.0543774,"Kepler-551","Kepler-551",1,1,0,0.65,3.1848600
290.6731326,38.6910045,"Kepler-198","Kepler-198",1,3,0,0.95,1.9899800
283.5875459,40.5749018,"Kepler-1566","Kepler-1566",1,1,0,0.75,2.1144200
294.3385109,50.3365178,"Kepler-385","Kepler-385",1,3,0,1.09,0.6693690
283.3445555,41.2017544,"Kepler-1540","Kepler-1540",2,1,0,0.74,4.0533900
297.5098911,46.9614121,"Kepler-309","Kepler-309",1,2,0,0.79,1.8076600
286.0471442,45.0532038,"Kepler-177","Kepler-177",1,2,0,1.00,0.6678130
316.6664183,3.8033357,"HD 200964","HD 200964",1,2,0,1.99,13.7469000
288.8890182,-24.1797939,"HD 179949","HD 179949",1,1,0,1.24,36.3915000
295.6935734,42.6094543,"Kepler-1490","Kepler-1490",1,1,0,0.81,1.1309600
294.9891370,46.8383058,"Kepler-616","Kepler-616",1,3,0,1.06,1.0291400
292.5034196,43.0832188,"Kepler-210","Kepler-210",1,2,0,0.55,4.2675500
300.4882018,44.4606698,"Kepler-1593","Kepler-1593",1,1,0,0.81,1.5388600
297.3915731,-37.7809929,"HD 187085","HD 187085",1,1,0,1.14,21.7580000
289.7528323,41.6318840,"Kepler-444","Kepler-444",3,5,0,0.69,27.4137000
288.9925529,46.6706513,"Kepler-881","Kepler-881",1,1,0,1.09,0.6985400
295.9751549,38.9466396,"Kepler-789","Kepler-789",1,1,0,1.04,0.6474060
291.6118842,42.1159787,"Kepler-1317","Kepler-1317",1,1,0,0.83,1.3445700
299.1224639,41.8667953,"Kepler-539","Kepler-539",1,2,0,1.05,3.2257400
299.1695093,43.4410533,"Kepler-1267","Kepler-1267",1,1,0,0.93,0.6975750
285.1683291,44.0264898,"Kepler-55","Kepler-55",1,5,0,0.71,1.6993200
288.6104839,49.9685458,"Kepler-443","Kepler-443",1,1,0,0.79,1.2184500
293.8213286,39.3913385,"Kepler-1469","Kepler-1469",1,1,0,0.92,0.8355240
295.1190067,48.4813635,"Kepler-142","Kepler-142",1,3,0,1.00,1.7936900
286.6355146,39.4886373,"Kepler-25","Kepler-25 B",2,3,0,0.78,4.0897600
292.6422963,44.0876251,"Kepler-327","Kepler-327",1,3,0,0.55,4.1037200
298.4932730,47.0130566,"Kepler-1677","Kepler-1677",1,1,0,1.20,1.3311400
296.5527610,46.9661945,"Kepler-1228","Kepler-1228",1,1,0,0.84,1.9113800
176.4254063,2.8209912,"HD 102195","HD 102195",1,1,0,0.92,34.0560000
294.6500256,43.3356106,"Kepler-882","Kepler-882",1,1,0,0.77,1.9529600
287.0394932,46.6401677,"Kepler-59","Kepler-59",1,2,0,1.07,0.8308590
294.0093970,42.8807779,"Kepler-1243","Kepler-1243",1,1,0,0.93,1.2905700
300.9092476,29.8945410,"HD 190360","HD 190360",2,2,0,0.98,62.4443000
275.4573269,-11.9229757,"HD 168746","HD 168746",1,1,0,0.92,24.0282000
286.0790779,39.2782370,"Kepler-235","Kepler-235",1,4,0,0.51,2.3081800
283.1296399,43.8880983,"Kepler-892","Kepler-892",1,1,0,0.74,1.7240400
294.6325781,43.8076687,"Kepler-1631","Kepler-1631",1,1,0,1.06,0.7380120
295.1521334,49.5876179,"Kepler-1364","Kepler-1364",1,1,0,1.41,
284.0945699,41.1828131,"Kepler-971","Kepler-971",1,1,0,0.82,2.9268200
288.2306150,42.4136181,"Kepler-584","Kepler-584",1,1,0,1.18,0.5118000
296.2328099,42.4727965,"Kepler-1340","Kepler-1340",1,1,0,1.27,0.9904130
293.8266166,38.8565906,"Kepler-1906","Kepler-1906",1,1,0,0.99,0.7071800
291.5344017,47.0424958,"Kepler-1776","Kepler-1776",1,1,0,1.07,1.4197400
288.6706571,47.3991249,"Kepler-587","Kepler-587",1,1,0,0.92,1.2405100
289.8750066,43.4209318,"Kepler-1613","Kepler-1613",1,1,0,1.06,0.6344240
286.5806115,48.5442312,"Kepler-1421","Kepler-1421",1,1,0,1.17,1.2478500
296.3019792,50.6723115,"Kepler-394","Kepler-394",1,3,0,1.14,0.9160130
289.0648073,50.4609183,"Kepler-1327","Kepler-1327",1,1,0,1.00,1.4459000
297.9615616,48.2443363,"Kepler-414","Kepler-414",1,2,0,0.89,2.3898300
292.1328738,41.5474786,"Kepler-1029","Kepler-1029",1,1,0,0.77,2.6985800
290.4999139,40.2877161,"Kepler-1951","Kepler-1951",1,1,0,0.92,0.7541790
34.7480718,85.7365329,"HD 12648","HD 12648",1,1,0,,5.4599600
295.9463854,42.6588324,"Kepler-119","Kepler-119",1,2,0,,1.3961900
284.6888328,46.1721391,"Kepler-735","Kepler-735",1,1,0,0.91,1.4104200
278.6992360,-6.6122880,"CoRoT-17","CoRoT-17",1,1,0,,0.8233800
296.9588566,46.3940661,"Kepler-984","Kepler-984",1,1,0,0.95,2.1442000
283.8996207,45.0169137,"Kepler-648","Kepler-648",1,1,0,1.05,1.5435500
164.6191243,-10.7704227,"BD-10 3166","BD-10 3166",1,1,0,,11.8187000
238.0735585,-18.4359716,"HD 141937","HD 141937",1,1,0,,29.9453000
286.0157998,45.0077413,"Kepler-802","Kepler-802",1,1,0,,1.2523800
293.8241813,42.7796480,"Kepler-417","Kepler-417",1,2,0,0.90,1.0005300
154.2710615,-25.2762982,"HATS-38","HATS-38",1,1,0,,2.8828300
285.8884067,47.8803640,"Kepler-529","Kepler-529",1,3,0,1.07,
289.3473634,44.2084445,"Kepler-126","Kepler-126",1,3,0,1.06,4.1836300
281.6457236,41.9510686,"Kepler-438","Kepler-438",1,1,0,0.54,
286.3985796,45.3435241,"Kepler-404","Kepler-404",1,2,0,0.95,1.2021300
268.4181383,56.3924701,"HD 163607","HD 163607",1,2,0,,14.7236000
294.1533505,46.1663976,"Kepler-67","Kepler-67",1,1,0,,0.8579680
295.4326552,40.6481874,"Kepler-581","Kepler-581",1,1,0,,1.3927800
258.0966686,63.3527828,"HD 156279","HD 156279",1,2,0,,27.5995000
290.9193265,37.2871677,"Kepler-1934","Kepler-1934",1,1,0,0.97,2.3050400
288.8339659,44.8381980,"Kepler-1198","Kepler-1198",1,1,0,1.01,1.3172700
291.8481764,44.9682807,"Kepler-406","Kepler-406",1,2,0,1.06,2.7184100
297.7001786,47.8637046,"Kepler-550","Kepler-550",1,1,0,,1.8511400
298.2520208,40.4960842,"Kepler-84","Kepler-84",1,5,0,1.00,
295.4128785,46.2665801,"Kepler-218","Kepler-218",1,3,0,,1.4947200
290.5861316,46.6427486,"Kepler-1564","Kepler-1564",1,1,0,0.95,1.0718100
294.0093970,42.8807779,"Kepler-1243","Kepler-1243",1,1,0,0.90,1.2905700
287.7626791,43.2743929,"Kepler-1584","Kepler-1584",1,1,0,,0.6772380
291.8413410,45.1791850,"Kepler-1346","Kepler-1346",1,1,0,,1.1565800
294.1038932,45.0013533,"Kepler-1917","Kepler-1917",1,1,0,0.88,1.0720900
283.3360156,47.1744499,"Kepler-1388","Kepler-1388",1,4,0,,2.1754900
293.2173563,42.7205846,"Kepler-1127","Kepler-1127",1,1,0,0.97,1.1589000
296.2220259,50.2873626,"Kepler-676","Kepler-676",1,1,0,,3.3591000
292.6274943,37.8601653,"Kepler-1514","Kepler-1514",1,2,0,1.20,2.4885000
296.7529742,45.0411049,"Kepler-963","Kepler-963",1,1,0,,1.2676900
294.9438822,39.0320499,"Kepler-317","Kepler-317",1,2,0,,1.0353500
293.0633150,39.4034052,"Kepler-1128","Kepler-1128",1,1,0,,0.8955230
108.0194945,-24.8921008,"GJ 2056","GJ 2056",1,1,0,,35.1286000
288.0592191,51.3544564,"Kepler-1248","Kepler-1248",1,1,0,1.25,
294.9963415,50.4700458,"Kepler-485","Kepler-485",1,1,0,1.07,0.8478400
298.0676519,49.4125410,"Kepler-143","Kepler-143",1,2,0,1.06,1.2067000
293.2880220,43.5149061,"Kepler-1579","Kepler-1579",1,1,0,0.50,
288.8339659,44.8381980,"Kepler-1198","Kepler-1198",1,1,0,0.93,1.3172700
295.8065515,50.9097521,"Kepler-879","Kepler-879",1,1,0,0.97,1.2171000
